date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:58:10	344/344	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2013%20May%202019%2014:58:10%20GMT	http://bootstrap-material.fusetheme.com/robots.txt		(from )
15:58:11	152012/152012	---M-Z	200	added ('OK')	text/html	etag:%22b8c79-251cc-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/index.html	(from )
15:58:12	99326/99326	---M--	200	added ('OK')	text/css	etag:%22b47b5-183fe-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/icons/fuse-icon-font/style.css	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/icons/fuse-icon-font/style.css	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:14	56048/56048	---M--	200	added ('OK')	text/css	etag:%22b489e-daf0-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/node_modules/animate.css/animate.min.css	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/animate.css/animate.min.css	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:15	4496/4496	---M--	200	added ('OK')	text/css	etag:%22b6ae2-1190-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/PNotifyBrightTheme.css	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/PNotifyBrightTheme.css	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:15	8419/8419	---M--	200	added ('OK')	text/css	etag:%22b6a78-20e3-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/node_modules/nvd3/build/nv.d3.min.css	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/nvd3/build/nv.d3.min.css	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:16	2444/2444	---M--	200	added ('OK')	text/css	etag:%22b6ac6-98c-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/node_modules/perfect-scrollbar/css/perfect-scrollbar.css	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/perfect-scrollbar/css/perfect-scrollbar.css	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:16	1985/1985	---M--	200	added ('OK')	text/css	etag:%22b4787-7c1-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/assets/fuse-html/fuse-html.min.css	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/fuse-html/fuse-html.min.css	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:31	2491981/2491981	---M--	200	added ('OK')	text/css	etag:%22b4781-26064d-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/css/main.css	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/css/main.css	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:32	18034/18034	---M--	200	added ('OK')	application/javascript	etag:%22b6acb-4672-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/node_modules/perfect-scrollbar/dist/perfect-scrollbar.min.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/perfect-scrollbar/dist/perfect-scrollbar.min.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:32	38036/38036	---M--	200	added ('OK')	application/javascript	etag:%22b675f-9494-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/node_modules/mobile-detect/mobile-detect.min.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/mobile-detect/mobile-detect.min.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:35	20337/20337	---M--	200	added ('OK')	application/javascript	etag:%22b6bab-4f71-5788f84d8a400%22	http://bootstrap-material.fusetheme.com/assets/node_modules/popper.js/dist/umd/popper.min.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/popper.js/dist/umd/popper.min.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:38	86927/86927	---M--	200	added ('OK')	application/javascript	etag:%22b654c-1538f-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/node_modules/jquery/dist/jquery.min.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/jquery/dist/jquery.min.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:40	50676/50676	---M--	200	added ('OK')	application/javascript	etag:%22b4915-c5f4-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/node_modules/bootstrap/dist/js/bootstrap.min.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/bootstrap/dist/js/bootstrap.min.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:46	32515/32515	---M--	200	added ('OK')	application/javascript	etag:%22b630c-7f03-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/node_modules/datatables-responsive/js/dataTables.responsive.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/datatables-responsive/js/dataTables.responsive.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:51	25885/25885	---M--	200	added ('OK')	application/javascript	etag:%22b6aff-651d-5788f84d8a400%22	http://bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/iife/PNotify.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/iife/PNotify.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:53	8686/8686	---M--	200	added ('OK')	application/javascript	etag:%22b6b15-21ee-5788f84d8a400%22	http://bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/iife/PNotifyStyleMaterial.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/iife/PNotifyStyleMaterial.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:55	8308/8308	---M--	200	added ('OK')	application/javascript	etag:%22b6b03-2074-5788f84d8a400%22	http://bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/iife/PNotifyButtons.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/iife/PNotifyButtons.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:56	3569/3569	---M--	200	added ('OK')	application/javascript	etag:%22b6b05-df1-5788f84d8a400%22	http://bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/iife/PNotifyCallbacks.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/iife/PNotifyCallbacks.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:56	151725/151725	---M--	200	added ('OK')	application/javascript	etag:%22b499d-250ad-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/node_modules/d3/d3.min.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/d3/d3.min.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:58	4005/4005	---M--	200	added ('OK')	application/javascript	etag:%22b6b0d-fa5-5788f84d8a400%22	http://bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/iife/PNotifyHistory.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/iife/PNotifyHistory.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:58	8432/8432	---M--	200	added ('OK')	application/javascript	etag:%22b6b0f-20f0-5788f84d8a400%22	http://bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/iife/PNotifyMobile.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/iife/PNotifyMobile.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:58:59	9921/9921	---M--	200	added ('OK')	application/javascript	etag:%22b6b0b-26c1-5788f84d8a400%22	http://bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/iife/PNotifyDesktop.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/iife/PNotifyDesktop.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:00	11730/11730	---M--	200	added ('OK')	application/javascript	etag:%22b6b09-2dd2-5788f84d8a400%22	http://bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/iife/PNotifyConfirm.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/iife/PNotifyConfirm.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:00	5730/5730	---M--	200	added ('OK')	application/javascript	etag:%22b6b13-1662-5788f84d8a400%22	http://bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/iife/PNotifyReference.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/pnotify/dist/iife/PNotifyReference.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:01	2981/2981	---M--	200	added ('OK')	application/javascript	etag:%22b4898-ba5-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/assets/js/main.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/js/main.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:02	7357/7357	---M--	200	added ('OK')	application/javascript	etag:%22b4789-1cbd-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/assets/fuse-html/fuse-html.min.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/fuse-html/fuse-html.min.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:02	152012/152012	---M-Z	200	added ('OK')	text/html	etag:%22b8c79-251cc-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/index.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/index-2.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:02	111989/111989	---M-Z	200	added ('OK')	text/html	etag:%22b8c6c-1b575-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-dashboards-server.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-dashboards-server.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:03	57123/57123	---M-Z	200	added ('OK')	text/html	etag:%22b8c68-df23-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-calendar.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-calendar.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:03	80119/80119	---M-Z	200	added ('OK')	text/html	etag:%22b8c6f-138f7-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-e-commerce-products.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-e-commerce-products.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:04	67785/67785	---M-Z	200	added ('OK')	text/html	etag:%22b8c6e-108c9-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-e-commerce-product.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-e-commerce-product.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:04	79608/79608	---M-Z	200	added ('OK')	text/html	etag:%22b8c6d-136f8-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-e-commerce-orders.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-e-commerce-orders.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:04	109561/109561	---M-Z	200	added ('OK')	text/html	etag:%22b8c71-1abf9-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-mail.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-mail.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:05	112821/112821	---M-Z	200	added ('OK')	text/html	etag:%22b8c69-1b8b5-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-chat.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-chat.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:05	74431/74431	---M-Z	200	added ('OK')	text/html	etag:%22b8c70-122bf-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-file-manager.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-file-manager.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:06	119968/119968	---M-Z	200	added ('OK')	text/html	etag:%22b8c6b-1d4a0-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-contacts.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-contacts.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:07	117802/117802	---M-Z	200	added ('OK')	text/html	etag:%22b8c72-1cc2a-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-todo.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/apps-todo.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:08	56010/56010	---M-Z	200	added ('OK')	text/html	etag:%22b8c7d-daca-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-auth-login.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-auth-login.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:09	57485/57485	---M-Z	200	added ('OK')	text/html	etag:%22b8c7c-e08d-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-auth-login-v2.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-auth-login-v2.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:09	55856/55856	---M-Z	200	added ('OK')	text/html	etag:%22b8c7f-da30-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-auth-register.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-auth-register.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:09	57299/57299	---M-Z	200	added ('OK')	text/html	etag:%22b8c7e-dfd3-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-auth-register-v2.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-auth-register-v2.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:10	54565/54565	---M-Z	200	added ('OK')	text/html	etag:%22b8c7a-d525-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-auth-forgot-password.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-auth-forgot-password.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:10	54888/54888	---M-Z	200	added ('OK')	text/html	etag:%22b8c80-d668-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-auth-reset-password.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-auth-reset-password.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:10	55421/55421	---M-Z	200	added ('OK')	text/html	etag:%22b8c7b-d87d-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-auth-lock-screen.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-auth-lock-screen.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:11	55420/55420	---M-Z	200	added ('OK')	text/html	etag:%22b8c81-d87c-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-coming-soon.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-coming-soon.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:11	53367/53367	---M-Z	200	added ('OK')	text/html	etag:%22b8c82-d077-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-errors-404.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-errors-404.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:11	53245/53245	---M-Z	200	added ('OK')	text/html	etag:%22b8c83-cffd-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-errors-500.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-errors-500.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:12	53216/53216	---M-Z	200	added ('OK')	text/html	etag:%22b8c84-cfe0-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-maintenance.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-maintenance.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:12	110008/110008	---M-Z	200	added ('OK')	text/html	etag:%22b8c85-1adb8-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-profile.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-profile.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:12	130581/130581	---M-Z	200	added ('OK')	text/html	etag:%22b8c86-1fe15-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-search.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/pages-search.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:13	78285/78285	---M-Z	200	added ('OK')	text/html	etag:%22b8c88-131cd-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-alerts.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-alerts.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:13	77596/77596	---M-Z	200	added ('OK')	text/html	etag:%22b8c89-12f1c-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-badges.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-badges.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:14	64117/64117	---M-Z	200	added ('OK')	text/html	etag:%22b8c8a-fa75-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-breadcrumb.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-breadcrumb.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:14	113815/113815	---M-Z	200	added ('OK')	text/html	etag:%22b8c8c-1bc97-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-buttons.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-buttons.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:14	111023/111023	---M-Z	200	added ('OK')	text/html	etag:%22b8c8b-1b1af-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-button-group.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-button-group.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:15	258017/258017	---M-Z	200	added ('OK')	text/html	etag:%22b8c8d-3efe1-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-cards.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-cards.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:15	201897/201897	---M-Z	200	added ('OK')	text/html	etag:%22b8c8e-314a9-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-dropdowns.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-dropdowns.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:16	349104/349104	---M-Z	200	added ('OK')	text/html	etag:%22b8c8f-553b0-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-forms.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-forms.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:16	123505/123505	---M-Z	200	added ('OK')	text/html	etag:%22b8c90-1e271-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-input-group.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-input-group.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
